Label,NodeID,knowledge,experiance,periode
1,s4_f2,0.999082,0.830748,3
1,s4_h1,0.999082,0.829147,3
0.4,s4_h2,0.284487,0.830897,3
1,s1_f3,1,0.8309,3
0,s1_h3,0.0774968,0.830972,3
1,s1_h4,0.999082,0.65117,3
1,s2_f3,0.997247,0.829076,3
1,s2_h3,0.999082,0.830972,3
1,s2_h4,0.993577,0.827547,3
0.2,s3_f3,0.261524,0.829988,3
1,s3_h3,0.999082,0.521761,3
1,s3_h4,0.998165,0.829693,3
1,s4_f3,0.997247,0.829988,3
1,s4_h3,0.998165,0.666647,3
1,s4_h4,0.999082,0.830748,3
1,s1_f4,0.998165,0.614552,3
1,s1_h5,1,0.414077,3
1,s2_f4,0.998165,0.830217,3
1,s2_h5,1,0.83014,3
0,s3_f4,0.261524,0.651093,3
0.2,s3_h5,0.482271,0.828924,3
1,s4_f4,0.99633,0.827462,3
1,s4_h5,1,0.83014,3
1,s1_f5,0.996559,0.703808,3
1,s2_f5,0.997935,0.830072,3
1,s3_f5,0.999312,0.830817,3
1,s4_f5,0.997935,0.830072,3
1,s1_f1,0.995412,0.621123,4
0.2,s1_f2,0.261524,0.153791,4
0.6,s1_h1,0.493811,0.657807,4
0.6,s1_h2,0.701677,0.679713,4
1,s2_f1,0.99633,0.898337,4
1,s2_f2,0.99633,0.899106,4
1,s2_h1,0.995412,0.590567,4
1,s2_h2,0.999602,0.901407,4
1,s3_f1,0.999082,0.592109,4
1,s3_f2,0.995412,0.898369,4
1,s3_h1,0.999082,0.796643,4
1,s3_h2,0.99685,0.900409,4
0,s4_f1,0.261524,0.899138,4
1,s4_f2,0.999082,0.90132,4
1,s4_h1,0.99633,0.90039,4
1,s4_h2,0.999602,0.601823,4
1,s1_f3,0.999312,0.901793,4
0.4,s1_h3,0.292447,0.515088,4
1,s1_h4,0.999082,0.797027,4
1,s2_f3,0.996559,0.899579,4
1,s2_h3,0.999082,0.90145,4
1,s2_h4,0.993577,0.897152,4
1,s3_f3,0.997935,0.591668,4
1,s3_h3,0.999082,0.721871,4
1,s3_h4,0.998165,0.900323,4
1,s4_f3,0.997935,0.900109,4
1,s4_h3,0.998165,0.805631,4
1,s4_h4,0.999082,0.90132,4
0.6,s1_f4,0.70235,0.775376,4
1,s1_h5,1,0.659717,4
1,s2_f4,0.998685,0.900627,4
1,s2_h5,1,0.901352,4
1,s3_f4,0.998562,0.487772,4
0.4,s3_h5,0.2874,0.683595,4
1,s4_f4,0.993179,0.898258,4
1,s4_h5,1,0.901352,4
1,s1_f5,0.997247,0.82654,4
1,s2_f5,0.997247,0.900446,4
1,s3_f5,1,0.901456,4
0,s4_f5,0,0.900446,4
0.2,s1_f1,0.477936,0.778039,5
1,s1_f2,0.999082,0.198957,5
1,s1_h1,0.997247,0.589054,5
0.6,s1_h2,0.495279,0.688921,5
1,s2_f1,0.99415,0.939419,5
1,s2_f2,0.998165,0.939866,5
1,s2_h1,0.994494,0.760292,5
1,s2_h2,0.999082,0.942574,5
1,s3_f1,0.996903,0.762727,5
0,s3_f2,0.261524,0.939053,5
0,s3_h1,0.261524,0.881513,5
1,s3_h2,0.998165,0.94084,5
1,s4_f1,0.997591,0.631828,5
1,s4_f2,0.999082,0.942306,5
1,s4_h1,0.997247,0.940611,5
1,s4_h2,0.999082,0.768586,5
0.6,s1_f3,0.697655,0.942676,5
0,s1_h3,0,0.421749,5
0.2,s1_h4,0.483304,0.881736,5
1,s2_f3,0.994724,0.940237,5
1,s2_h3,1,0.942381,5
1,s2_h4,0.995802,0.937577,5
1,s3_f3,0.999771,0.76199,5
1,s3_h3,1,0.838088,5
1,s3_h4,0.99594,0.941342,5
1,s4_f3,0.999771,0.941121,5
1,s4_h3,0.997247,0.886348,5
1,s4_h4,0.998692,0.942306,5
1,s1_f4,0.998165,0.744761,5
0.4,s1_h5,0.29013,0.802376,5
1,s2_f4,0.998165,0.941736,5
1,s2_h5,0.998165,0.942709,5
0,s3_f4,0.261524,0.701914,5
1,s3_h5,0.99633,0.517496,5
1,s4_f4,0.99633,0.938052,5
1,s4_h5,0.998165,0.942709,5
0,s1_f5,0.261524,0.898107,5
1,s2_f5,0.999082,0.941029,5
1,s3_f5,0.998165,0.942769,5
1,s4_f5,0.999082,0.522947,5
0.6,s1_f1,0.496747,0.652225,6
0.6,s1_f2,0.699995,0.534398,6
1,s1_h1,0.998302,0.760183,6
1,s1_h2,1,0.607739,6
1,s2_f1,0.996697,0.962364,6
1,s2_f2,0.995504,0.964307,6
1,s2_h1,0.993439,0.858478,6
1,s2_h2,1,0.966264,6
1,s3_f1,0.999174,0.860902,6
1,s3_f2,0.996238,0.655009,6
1,s3_h1,0.998945,0.621591,6
1,s3_h2,0.997247,0.964873,6
1,s4_f1,0.995871,0.785169,6
1,s4_f2,0.998257,0.966108,6
0.6,s4_h1,0.696554,0.964355,6
1,s4_h2,1,0.865218,6
1,s1_f3,1,0.839955,6
0.6,s1_h3,0.509226,0.244937,6
1,s1_h4,0.999082,0.714699,6
1,s2_f3,0.999449,0.96308,6
1,s2_h3,0.999082,0.966537,6
1,s2_h4,0.993577,0.961987,6
1,s3_f3,1,0.861676,6
1,s3_h3,0.999082,0.905967,6
1,s3_h4,0.998165,0.964231,6
1,s4_f3,1,0.965709,6
1,s4_h3,0.998165,0.932841,6
1,s4_h4,0.999082,0.965945,6
0,s1_f4,0.261524,0.850997,6
0,s1_h5,0,0.587624,6
1,s2_f4,0.999082,0.965393,6
1,s2_h5,1,0.965958,6
1,s3_f4,0.99633,0.517287,6
1,s3_h5,0.994494,0.71824,6
1,s4_f4,0.995412,0.962484,6
1,s4_h5,1,0.965958,6
0,s1_f5,0,0.631229,6
1,s2_f5,1,0.965367,6
1,s3_f5,0.997247,0.965993,6
1,s4_f5,1,0.72256,6
0.4,s1_f1,0.280381,0.587043,7
0,s1_f2,0.261524,0.603822,7
0,s1_h1,0.0774968,0.860011,7
1,s1_h2,1,0.772189,7
1,s2_f1,1,0.976758,7
1,s2_f2,0.99633,0.977386,7
1,s2_h1,0.995412,0.915059,7
1,s2_h2,1,0.980407,7
1,s3_f1,1,0.918871,7
1,s3_f2,0.995412,0.798064,7
1,s3_h1,0.999082,0.779791,7
0.2,s3_h2,0.474839,0.978445,7
1,s4_f1,1,0.873503,7
1,s4_f2,0.999082,0.979586,7
1,s4_h1,0.99633,0.852083,7
1,s4_h2,1,0.921724,7
1,s1_f3,1,0.907051,7
0,s1_h3,0,0.355736,7
0,s1_h4,0.261524,0.833923,7
1,s2_f3,1,0.978327,7
1,s2_h3,1,0.980181,7
1,s2_h4,0.995412,0.975231,7
1,s3_f3,1,0.919666,7
1,s3_h3,1,0.945005,7
1,s3_h4,0.99633,0.978457,7
0.6,s4_f3,0.701463,0.980085,7
1,s4_h3,0.997247,0.960227,7
1,s4_h4,0.999082,0.979837,7
0,s1_f4,0.261524,0.603869,7
0,s1_h5,0.261524,0.341271,7
1,s2_f4,0.999082,0.979517,7
1,s2_h5,0.998165,0.980229,7
1,s3_f4,0.99633,0.718119,7
1,s3_h5,0.99633,0.834056,7
1,s4_f4,0.995412,0.976289,7
1,s4_h5,0.998165,0.980229,7
0.2,s1_f5,0.265837,0.366595,7
1,s2_f5,0.999082,0.979886,7
1,s3_f5,0.998165,0.979096,7
1,s4_f5,0.999082,0.838873,7
1,s1_f1,1,0.458479,8
0,s1_f2,0,0.460319,8
1,s1_h1,0.997247,0.531953,8
1,s1_h2,1,0.867696,8
1,s2_f1,1,0.986502,8
1,s2_f2,0.99633,0.985328,8
1,s2_h1,0.994494,0.948746,8
1,s2_h2,1,0.988621,8
1,s3_f1,1,0.952883,8
1,s3_f2,0.995412,0.880799,8
0,s3_h1,0.0774968,0.871726,8
0.6,s3_h2,0.700637,0.767315,8
0,s4_f1,0.261524,0.926535,8
1,s4_f2,0.999082,0.98776,8
1,s4_h1,0.997247,0.912556,8
1,s4_h2,1,0.95454,8
0,s1_f3,0,0.946019,8
0.2,s1_h3,0.484129,0.206599,8
1,s1_h4,0.999082,0.593953,8
1,s2_f3,1,0.987413,8
1,s2_h3,0.998968,0.98849,8
1,s2_h4,0.993577,0.983691,8
1,s3_f3,1,0.953345,8
1,s3_h3,0.998968,0.968061,8
1,s3_h4,0.998165,0.98595,8
1,s4_f3,1,0.863277,8
1,s4_h3,0.99828,0.975747,8
1,s4_h4,0.999082,0.987906,8
0.6,s1_f4,0.701921,0.460346,8
1,s1_h5,1,0.307838,8
1,s2_f4,0.998899,0.987719,8
1,s2_h5,1,0.987749,8
1,s3_f4,0.998348,0.834755,8
1,s3_h5,0.994494,0.902087,8
1,s4_f4,0.993393,0.984306,8
1,s4_h5,1,0.987749,8
0,s1_f5,0,0.324354,8
1,s2_f5,1,0.987934,8
1,s3_f5,0.997247,0.98709,8
1,s4_f5,1,0.906038,8
0,s1_f1,0,0.685504,9
1,s1_f2,0.999358,0.267337,9
1,s1_h1,0.996697,0.727021,9
0,s1_h2,0.0774968,0.923162,9
1,s2_f1,1,0.992161,9
1,s2_f2,0.998715,0.98994,9
1,s2_h1,0.995045,0.967925,9
1,s2_h2,0.999082,0.993392,9
1,s3_f1,1,0.972636,9
0.4,s3_f2,0.322269,0.928849,9
0.2,s3_h1,0.482822,0.538757,9
1,s3_h2,0.998165,0.739361,9
1,s4_f1,1,0.647739,9
1,s4_f2,0.999358,0.992507,9
1,s4_h1,0.996697,0.948062,9
1,s4_h2,0.999082,0.973598,9
1,s1_f3,1,0.549414,9
0.2,s1_h3,0.261524,0.32295,9
1,s1_h4,0.999082,0.763798,9
1,s2_f3,1,0.99269,9
1,s2_h3,0.999082,0.992883,9
1,s2_h4,0.993577,0.987836,9
1,s3_f3,1,0.972905,9
1,s3_h3,0.999082,0.981018,9
1,s3_h4,0.998165,0.991071,9
1,s4_f3,1,0.920596,9
1,s4_h3,0.998165,0.985194,9
1,s4_h4,0.999082,0.992591,9
0.4,s1_f4,0.297287,0.561623,9
1,s1_h5,0.998165,0.598017,9
1,s2_f4,0.999082,0.992406,9
1,s2_h5,0.998165,0.992885,9
1,s3_f4,0.99633,0.903339,9
1,s3_h5,0.99633,0.940827,9
1,s4_f4,0.995412,0.988116,9
0.4,s4_h5,0.393609,0.992885,9
0.4,s1_f5,0.412534,0.188373,9
1,s2_f5,0.999082,0.992993,9
1,s3_f5,0.998165,0.991348,9
1,s4_f5,0.999082,0.94543,9
1,s1_f1,1,0.398116,10
1,s1_f2,1,0.574226,10
1,s1_h1,0.999082,0.840079,10
0,s1_h2,0.261524,0.568629,10
1,s2_f1,1,0.995447,10
1,s2_f2,1,0.993619,10
1,s2_h1,0.992659,0.979295,10
1,s2_h2,0.999082,0.995777,10
1,s3_f1,1,0.984108,10
1,s3_f2,1,0.674549,10
1,s3_h1,0.998165,0.515307,10
1,s3_h2,0.998165,0.847861,10
1,s4_f1,1,0.795419,10
0.6,s4_f2,0.701004,0.995379,10
1,s4_h1,0.999082,0.968451,10
1,s4_h2,0.999082,0.984282,10
1,s1_f3,1,0.738316,10
0,s1_h3,0,0.297198,10
1,s1_h4,0.999082,0.862437,10
1,s2_f3,1,0.995755,10
1,s2_h3,1,0.995482,10
1,s2_h4,0.993577,0.990243,10
1,s3_f3,1,0.984264,10
1,s3_h3,1,0.988591,10
1,s3_h4,0.998165,0.994045,10
1,s4_f3,1,0.953885,10
1,s4_h3,0.997247,0.990632,10
1,s4_h4,0.999082,0.995313,10
0.2,s1_f4,0.483189,0.450804,10
1,s1_h5,1,0.765773,10
1,s2_f4,0.997981,0.995205,10
1,s2_h5,1,0.995098,10
1,s3_f4,0.999266,0.942324,10
1,s3_h5,0.994494,0.964096,10
1,s4_f4,0.992476,0.991175,10
1,s4_h5,1,0.741647,10
1,s1_f5,0.997247,0.282349,10
1,s2_f5,0.997247,0.995546,10
1,s3_f5,1,0.994206,10
0.6,s4_f5,0.642186,0.967923,10
1,s1_f1,1,0.650447,11
0.4,s1_f2,0.280518,0.752726,11
0,s1_h1,0.0774968,0.906739,11
0.4,s1_h2,0.319516,0.43988,11
1,s2_f1,1,0.997356,11
1,s2_f2,1,0.996294,11
1,s2_h1,0.995412,0.984898,11
1,s2_h2,0.999082,0.997163,11
0.6,s3_f1,0.701554,0.990771,11
1,s3_f2,1,0.81099,11
1,s3_h1,0.999082,0.717738,11
1,s3_h2,0.998165,0.910874,11
1,s4_f1,1,0.881187,11
1,s4_f2,1,0.871966,11
1,s4_h1,0.99633,0.981293,11
1,s4_h2,0.999082,0.990487,11
1,s1_f3,1,0.848023,11
0,s1_h3,0,0.172602,11
1,s1_h4,1,0.919724,11
1,s2_f3,1,0.997534,11
1,s2_h3,1,0.997376,11
1,s2_h4,0.994494,0.99164,11
1,s3_f3,1,0.990861,11
1,s3_h3,1,0.993374,11
0,s3_h4,0,0.995772,11
0,s4_f3,0.261524,0.973218,11
1,s4_h3,0.997247,0.993405,11
1,s4_h4,1,0.996893,11
0.4,s1_f4,0.416296,0.464381,11
0.6,s1_h5,0.640168,0.86397,11
1,s2_f4,0.999816,0.996369,11
1,s2_h5,0.998165,0.997153,11
1,s3_f4,0.997064,0.966196,11
1,s3_h5,0.99633,0.97684,11
1,s4_f4,0.99688,0.99172,11
1,s4_h5,0.998165,0.849958,11
0,s1_f5,0.261524,0.58206,11
1,s2_f5,0.999082,0.996259,11
1,s3_f5,0.998165,0.996635,11
1,s4_f5,0.999082,0.831363,11
0.6,s1_f1,0.702105,0.796992,12
0.2,s1_f2,0.481996,0.55476,12
0.2,s1_h1,0.261524,0.559091,12
0,s1_h2,0.261524,0.389419,12
1,s2_f1,1,0.998464,12
1,s2_f2,1,0.997848,12
1,s2_h1,0.995412,0.989306,12
1,s2_h2,0.999082,0.997968,12
1,s3_f1,1,0.869521,12
1,s3_f2,1,0.89023,12
1,s3_h1,0.999082,0.835688,12
1,s3_h2,0.998165,0.947469,12
1,s4_f1,1,0.930998,12
1,s4_f2,1,0.925643,12
1,s4_h1,0.99633,0.987597,12
1,s4_h2,0.999082,0.99409,12
0.2,s1_f3,0.261524,0.911737,12
0.6,s1_h3,0.701738,0.100241,12
0.6,s1_h4,0.5084,0.953379,12
1,s2_f3,1,0.998568,12
1,s2_h3,0.999633,0.998476,12
1,s2_h4,0.995412,0.992837,12
1,s3_f3,1,0.994692,12
1,s3_h3,0.999633,0.996152,12
1,s3_h4,0.99633,0.578309,12
1,s4_f3,1,0.674851,12
1,s4_h3,0.997614,0.995016,12
1,s4_h4,0.999082,0.998196,12
0.4,s1_f4,0.202202,0.444222,12
0,s1_h5,0,0.770144,12
1,s2_f4,0.999082,0.997814,12
1,s2_h5,1,0.997577,12
1,s3_f4,0.998165,0.979137,12
1,s3_h5,0.994494,0.985011,12
1,s4_f4,0.999082,0.993883,12
1,s4_h5,1,0.912091,12
0,s1_f5,0.0774968,0.44768,12
1,s2_f5,0.999082,0.997443,12
1,s3_f5,0.998165,0.997276,12
1,s4_f5,0.999082,0.901677,12
0.4,s1_f1,0.201215,0.757212,13
1,s1_f2,1,0.524254,13
0,s1_h1,0,0.43434,13
0,s1_h2,0,0.335801,13
1,s2_f1,1,0.999108,13
1,s2_f2,1,0.99875,13
1,s2_h1,0.995412,0.991866,13
1,s2_h2,1,0.998435,13
1,s3_f1,1,0.924222,13
1,s3_f2,1,0.936249,13
1,s3_h1,0.999082,0.904189,13
1,s3_h2,0.997247,0.968723,13
1,s4_f1,1,0.959926,13
0.6,s4_f2,0.701738,0.956816,13
1,s4_h1,0.99633,0.991258,13
1,s4_h2,1,0.996183,13
0.4,s1_f3,0.286575,0.639145,13
0.2,s1_h3,0.482134,0.35241,13
1,s1_h4,0.999082,0.766828,13
1,s2_f3,1,0.999168,13
1,s2_h3,0.999862,0.998961,13
1,s2_h4,0.993577,0.993917,13
1,s3_f3,1,0.996918,13
1,s3_h3,0.999862,0.997611,13
1,s3_h4,0.998165,0.753558,13
1,s4_f3,1,0.811165,13
1,s4_h3,0.997385,0.996105,13
1,s4_h4,0.999082,0.998567,13
0.6,s1_f4,0.701616,0.342759,13
1,s1_h5,1,0.447272,13
1,s2_f4,0.999572,0.998346,13
1,s2_h5,1,0.998593,13
1,s3_f4,0.997675,0.987114,13
1,s3_h5,0.994494,0.988987,13
1,s4_f4,0.999572,0.996063,13
0,s4_h5,0,0.948946,13
0.6,s1_f5,0.699995,0.292486,13
1,s2_f5,0.998257,0.99813,13
1,s3_f5,0.998991,0.997649,13
1,s4_f5,0.998257,0.942513,13
0.2,s1_f1,0.261524,0.524118,14
0.4,s1_f2,0.201835,0.723704,14
0,s1_h1,0,0.252249,14
1,s1_h2,1,0.195021,14
1,s2_f1,1,0.999482,14
1,s2_f2,1,0.999274,14
1,s2_h1,0.995412,0.993352,14
1,s2_h2,1,0.999091,14
1,s3_f1,1,0.955991,14
1,s3_f2,1,0.962976,14
1,s3_h1,0.999082,0.943971,14
0.6,s3_h2,0.4995,0.980681,14
1,s4_f1,1,0.976726,14
1,s4_f2,1,0.849878,14
1,s4_h1,0.99633,0.993384,14
1,s4_h2,1,0.997783,14
0,s1_f3,0.261524,0.491335,14
0,s1_h3,0.261524,0.406795,14
1,s1_h4,0.999082,0.864197,14
1,s2_f3,1,0.999517,14
1,s2_h3,0.999082,0.999339,14
1,s2_h4,0.993577,0.993774,14
1,s3_f3,1,0.99821,14
1,s3_h3,0.999082,0.998555,14
1,s3_h4,0.998165,0.856106,14
1,s4_f3,1,0.890331,14
1,s4_h3,0.998165,0.996642,14
1,s4_h4,0.999082,0.998783,14
0.4,s1_f4,0.289213,0.493204,14
0.4,s1_h5,0.432997,0.678995,14
1,s2_f4,0.999358,0.99886,14
1,s2_h5,0.998165,0.999183,14
1,s3_f4,0.998715,0.991542,14
1,s3_h5,0.99633,0.991296,14
1,s4_f4,0.999358,0.997534,14
1,s4_h5,0.998165,0.551114,14
1,s1_f5,0.995076,0.463328,14
1,s2_f5,0.999419,0.998183,14
0.6,s3_f5,0.70131,0.998211,14
1,s4_f5,0.999419,0.965883,14
0,s1_f1,0,0.41403,15
0,s1_f2,0.261524,0.504918,15
0,s1_h1,0,0.146497,15
0,s1_h2,0,0.532497,15
1,s2_f1,1,0.999699,15
1,s2_f2,1,0.999578,15
1,s2_h1,0.995412,0.994216,15
1,s2_h2,1,0.999472,15
1,s3_f1,1,0.974441,15
1,s3_f2,1,0.978498,15
1,s3_h1,0.999082,0.967076,15
1,s3_h2,0.997247,0.778953,15
1,s4_f1,1,0.986484,15
1,s4_f2,1,0.912815,15
1,s4_h1,0.99633,0.994619,15
1,s4_h2,1,0.998713,15
1,s1_f3,1,0.39499,15
0,s1_h3,0.261524,0.345892,15
0,s1_h4,0,0.920746,15
1,s2_f3,1,0.99972,15
1,s2_h3,0.999082,0.999231,15
1,s2_h4,0.995412,0.993691,15
1,s3_f3,1,0.99896,15
1,s3_h3,0.999082,0.998776,15
1,s3_h4,0.99633,0.915662,15
0,s4_f3,0,0.936308,15
1,s4_h3,0.998165,0.99728,15
1,s4_h4,0.999082,0.998909,15
1,s1_f4,1,0.407684,15
0.6,s1_h5,0.648426,0.575864,15
1,s2_f4,1,0.999069,15
1,s2_h5,0.998165,0.998756,15
0.6,s3_f4,0.701554,0.994549,15
1,s3_h5,0.99633,0.993406,15
1,s4_f4,1,0.998299,15
1,s4_h5,0.998165,0.738534,15
0.4,s1_f5,0.414392,0.686256,15
1,s2_f5,0.999082,0.998701,15
1,s3_f5,0.998165,0.87374,15
1,s4_f5,0.999082,0.979942,15
1,s1_f1,1,0.240454,16
1,s1_f2,1,0.402879,16
1,s1_h1,0.999082,0.0850804,16
1,s1_h2,1,0.309255,16
1,s2_f1,1,0.999825,16
1,s2_f2,1,0.999755,16
1,s2_h1,0.992659,0.994717,16
1,s2_h2,1,0.999693,16
1,s3_f1,1,0.985156,16
1,s3_f2,1,0.987512,16
1,s3_h1,0.998165,0.980494,16
1,s3_h2,0.997247,0.87047,16
1,s4_f1,1,0.99215,16
1,s4_f2,1,0.949366,16
1,s4_h1,0.999082,0.995336,16
1,s4_h2,1,0.999252,16
1,s1_f3,1,0.648632,16
1,s1_h3,1,0.310522,16
1,s1_h4,0.999082,0.534736,16
1,s2_f3,1,0.999837,16
1,s2_h3,1,0.999169,16
1,s2_h4,0.993577,0.994413,16
1,s3_f3,1,0.999396,16
1,s3_h3,1,0.998905,16
1,s3_h4,0.998165,0.949481,16
1,s4_f3,1,0.543774,16
1,s4_h3,0.997247,0.997651,16
1,s4_h4,0.999082,0.998982,16
1,s1_f4,1,0.656004,16
1,s1_h5,1,0.606284,16
1,s2_f4,1,0.999459,16
1,s2_h5,1,0.998508,16
1,s3_f4,1,0.871715,16
1,s3_h5,0.994494,0.994632,16
1,s4_f4,1,0.999012,16
1,s4_h5,1,0.84738,16
1,s1_f5,0.996559,0.572281,16
1,s2_f5,0.997935,0.998861,16
1,s3_f5,0.999312,0.925903,16
1,s4_f5,0.997935,0.987966,16
0,s1_f1,0,0.558883,17
0.6,s1_f2,0.488764,0.653213,17
1,s1_h1,0.99633,0.468263,17
1,s1_h2,1,0.59884,17
1,s2_f1,1,0.999899,17
1,s2_f2,1,0.999858,17
1,s2_h1,0.995412,0.993855,17
1,s2_h2,1,0.999822,17
1,s3_f1,1,0.991379,17
1,s3_f2,1,0.992748,17
1,s3_h1,0.999082,0.987902,17
0.6,s3_h2,0.692011,0.923619,17
1,s4_f1,1,0.995441,17
1,s4_f2,1,0.970593,17
0,s4_h1,0.261524,0.996907,17
1,s4_h2,1,0.999566,17
1,s1_f3,1,0.795938,17
0,s1_h3,0,0.599576,17
1,s1_h4,0.998945,0.729407,17
1,s2_f3,1,0.999905,17
1,s2_h3,1,0.999517,17
1,s2_h4,0.99555,0.994062,17
1,s3_f3,1,0.999649,17
1,s3_h3,1,0.999364,17
1,s3_h4,0.996192,0.969891,17
1,s4_f3,1,0.73504,17
1,s4_h3,0.997247,0.997482,17
0.6,s4_h4,0.702059,0.999024,17
1,s1_f4,1,0.800219,17
1,s1_h5,1,0.771344,17
1,s2_f4,1,0.999686,17
1,s2_h5,1,0.999134,17
0.6,s3_f4,0.701004,0.925497,17
1,s3_h5,0.994494,0.994574,17
1,s4_f4,1,0.999426,17
1,s4_h5,1,0.911364,17
0.6,s1_f5,0.649527,0.750153,17
1,s2_f5,0.999082,0.998473,17
1,s3_f5,0.998165,0.956679,17
1,s4_f5,0.999082,0.992146,17
0,s1_f1,0,0.324579,18
0,s1_f2,0,0.58427,18
0.6,s1_h1,0.70235,0.689647,18
1,s1_h2,1,0.767021,18
1,s2_f1,1,0.999941,18
1,s2_f2,1,0.999917,18
1,s2_h1,0.993057,0.994508,18
1,s2_h2,1,0.999897,18
1,s3_f1,1,0.994993,18
1,s3_f2,1,0.995788,18
1,s3_h1,0.998562,0.992589,18
0,s3_h2,0.261524,0.826521,18
1,s4_f1,1,0.997352,18
1,s4_f2,1,0.982922,18
1,s4_h1,0.998685,0.688608,18
1,s4_h2,1,0.999748,18
1,s1_f3,1,0.881488,18
0,s1_h3,0.261524,0.348212,18
1,s1_h4,0.999908,0.842407,18
1,s2_f3,1,0.999945,18
1,s2_h3,0.999082,0.99972,18
1,s2_h4,0.994586,0.994686,18
0,s3_f3,0,0.999796,18
1,s3_h3,0.999082,0.999631,18
0.2,s3_h4,0.48429,0.980917,18
1,s4_f3,1,0.846121,18
1,s4_h3,0.998165,0.997383,18
1,s4_h4,0.999908,0.874526,18
0.2,s1_f4,0.261524,0.883975,18
0,s1_h5,0,0.867205,18
1,s2_f4,1,0.999818,18
1,s2_h5,1,0.999497,18
1,s3_f4,1,0.831381,18
1,s3_h5,0.994494,0.994541,18
1,s4_f4,1,0.999667,18
1,s4_h5,1,0.948523,18
0,s1_f5,0.261524,0.707967,18
1,s2_f5,0.999082,0.998728,18
1,s3_f5,0.998165,0.974071,18
1,s4_f5,0.999082,0.995054,18
1,s1_f1,1,0.188504,19
0.2,s1_f2,0.481996,0.339323,19
0.6,s1_h1,0.702288,0.694973,19
1,s1_h2,1,0.864694,19
1,s2_f1,1,0.999966,19
1,s2_f2,1,0.999952,19
