Label,NodeID,knowledge,experiance,periode
1,s2_h1,0.991742,0.96213,6
1,s2_h2,0.999725,0.964575,6
0.2,s3_f1,0.386108,0.964747,6
1,s3_f2,0.999082,0.579709,6
0,s3_h1,0,0.45247,6
0.2,s3_h2,0.483923,0.961576,6
1,s4_f1,0.999082,0.966613,6
1,s4_f2,0.995412,0.963488,6
1,s4_h1,1,0.906165,6
1,s4_h2,0.996972,0.951596,6
0,s1_f3,0.0774968,0.331272,6
0.2,s1_h3,0.481101,0.310965,6
1,s1_h4,0.997935,0.848144,6
1,s2_f3,0.998165,0.964867,6
1,s2_h3,0.999794,0.966194,6
1,s2_h4,0.996559,0.54622,6
1,s3_f3,0.999082,0.966493,6
1,s3_h3,0.999794,0.966194,6
1,s3_h4,0.995183,0.962686,6
1,s4_f3,0.999082,0.966493,6
1,s4_h3,0.997041,0.932974,6
1,s4_h4,0.996559,0.963532,6
1,s1_f4,0.997247,0.81115,6
0.4,s1_h5,0.552169,0.390133,6
0,s2_f4,0,0.961597,6
1,s2_h5,0.999082,0.966553,6
1,s3_f4,1,0.917583,6
1,s3_h5,0.998165,0.964807,6
1,s4_f4,1,0.660498,6
1,s4_h5,0.999082,0.892045,6
0.2,s1_f5,0.272077,0.532917,6
1,s2_f5,0.99633,0.962461,6
1,s3_f5,0.998165,0.891787,6
1,s4_f5,0.998165,0.924308,6
0,s1_f1,0,0.66503,7
0,s1_f2,0.261524,0.325833,7
1,s1_h1,0.99633,0.897323,7
0.6,s1_h2,0.697517,0.676384,7
1,s2_f1,0.997247,0.977578,7
1,s2_f2,0.99633,0.976816,7
1,s2_h1,0.995412,0.974545,7
1,s2_h2,0.997981,0.979311,7
1,s3_f1,0.997247,0.722161,7
1,s3_f2,0.999082,0.755525,7
1,s3_h1,0.999082,0.262779,7
1,s3_h2,0.99376,0.761327,7
1,s4_f1,1,0.980225,7
1,s4_f2,0.995412,0.976871,7
0,s4_h1,0,0.945504,7
1,s4_h2,0.999266,0.970619,7
1,s1_f3,0.993577,0.22488,7
0,s1_h3,0.261524,0.382292,7
0.2,s1_h4,0.802193,0.910942,7
1,s2_f3,0.998165,0.978827,7
1,s2_h3,0.999082,0.98028,7
1,s2_h4,0.997247,0.735018,7
1,s3_f3,0.999082,0.980156,7
1,s3_h3,0.999082,0.98028,7
1,s3_h4,0.994494,0.97631,7
1,s4_f3,0.999082,0.980156,7
1,s4_h3,0.998165,0.959833,7
1,s4_h4,0.997247,0.977378,7
0,s1_f4,0,0.889169,7
0,s1_h5,0.261524,0.458065,7
1,s2_f4,0.991742,0.558461,7
1,s2_h5,0.999082,0.98019,7
1,s3_f4,1,0.952135,7
1,s3_h5,0.998165,0.978792,7
1,s4_f4,1,0.802829,7
1,s4_h5,0.999082,0.936919,7
1,s1_f5,0.998165,0.423563,7
1,s2_f5,0.99633,0.97666,7
0.2,s3_f5,0.266846,0.936385,7
1,s4_f5,0.998165,0.955272,7
0.2,s1_f1,0.365278,0.386226,8
1,s1_f2,0.995412,0.298873,8
1,s1_h1,0.996031,0.93883,8
0,s1_h2,0.261524,0.685244,8
1,s2_f1,0.997247,0.985824,8
1,s2_f2,0.99633,0.984997,8
1,s2_h1,0.99571,0.983293,8
1,s2_h2,0.99633,0.987138,8
1,s3_f1,0.997247,0.837487,8
1,s3_f2,0.999082,0.857633,8
0.6,s3_h1,0.698825,0.571464,8
1,s3_h2,0.995412,0.858771,8
1,s4_f1,1,0.988516,8
0,s4_f2,0.261524,0.984644,8
1,s4_h1,0.996031,0.549115,8
1,s4_h2,0.999082,0.982629,8
1,s1_f3,0.993577,0.547145,8
0.6,s1_h3,0.702044,0.331662,8
1,s1_h4,0.997935,0.86535,8
1,s2_f3,0.998165,0.986934,8
1,s2_h3,0.999786,0.988163,8
1,s2_h4,0.996559,0.844954,8
1,s3_f3,0.999082,0.98809,8
1,s3_h3,0.999786,0.988163,8
1,s3_h4,0.995183,0.983933,8
1,s4_f3,0.999082,0.98809,8
1,s4_h3,0.997461,0.975903,8
1,s4_h4,0.996559,0.985708,8
0.2,s1_f4,0.478073,0.516397,8
1,s1_h5,0.999082,0.375668,8
1,s2_f4,0.992361,0.740108,8
1,s2_h5,0.998165,0.988111,8
1,s3_f4,0.999381,0.972202,8
1,s3_h5,0.999082,0.986914,8
1,s4_f4,0.999381,0.88549,8
0.2,s4_h5,0.26391,0.96298,8
1,s1_f5,1,0.664457,8
1,s2_f5,0.994494,0.984906,8
1,s3_f5,1,0.65569,8
1,s4_f5,1,0.973254,8
1,s1_f1,0.995412,0.377444,9
0.6,s1_f2,0.698343,0.590887,9
0.2,s1_h1,0.261524,0.962811,9
0.6,s1_h2,0.504914,0.507605,9
1,s2_f1,0.99633,0.990613,9
1,s2_f2,0.994953,0.989748,9
1,s2_h1,0.995412,0.988499,9
1,s2_h2,0.99633,0.990992,9
0.4,s3_f1,0.428959,0.904464,9
1,s3_f2,0.997706,0.916934,9
1,s3_h1,0.999082,0.624858,9
1,s3_h2,0.995412,0.916056,9
1,s4_f1,0.999082,0.99333,9
1,s4_f2,0.996788,0.681487,9
1,s4_h1,0.99633,0.736478,9
1,s4_h2,0.999082,0.989527,9
0.4,s1_f3,0.526913,0.734305,9
0.2,s1_h3,0.480688,0.486939,9
1,s1_h4,0.996788,0.920935,9
1,s2_f3,0.998165,0.991642,9
1,s2_h3,0.999656,0.993036,9
1,s2_h4,0.997706,0.908512,9
1,s3_f3,0.999082,0.992699,9
1,s3_h3,0.999656,0.993036,9
0.6,s3_h4,0.701096,0.988649,9
1,s4_f3,0.999082,0.992699,9
1,s4_h3,0.996903,0.984941,9
1,s4_h4,0.997706,0.990257,9
0,s1_f4,0,0.500331,9
0.4,s1_h5,0.3951,0.637026,9
1,s2_f4,0.991742,0.845862,9
1,s2_h5,0.999082,0.992326,9
1,s3_f4,1,0.983596,9
1,s3_h5,0.998165,0.992015,9
1,s4_f4,1,0.933237,9
1,s4_h5,0.999082,0.669905,9
0.4,s1_f5,0.296507,0.805129,9
1,s2_f5,0.99633,0.988926,9
1,s3_f5,0.998165,0.800037,9
1,s4_f5,0.998165,0.984467,9
0.4,s1_f1,0.43006,0.636518,10
0.6,s1_f2,0.646958,0.635936,10
0,s1_h1,0.261524,0.668807,10
0,s1_h2,0,0.506477,10
1,s2_f1,0.997247,0.99301,10
1,s2_f2,0.99633,0.99193,10
1,s2_h1,0.995412,0.991397,10
1,s2_h2,0.99633,0.99323,10
1,s3_f1,0.997247,0.705115,10
1,s3_f2,0.999082,0.950796,10
1,s3_h1,0.999082,0.781746,10
1,s3_h2,0.995412,0.949325,10
1,s4_f1,1,0.995742,10
1,s4_f2,0.995412,0.813672,10
1,s4_h1,0.99633,0.845417,10
1,s4_h2,0.999082,0.993533,10
0.4,s1_f3,0.51948,0.647359,10
0.4,s1_h3,0.391866,0.484319,10
1,s1_h4,0.997935,0.952735,10
1,s2_f3,0.998165,0.994377,10
1,s2_h3,0.999082,0.995811,10
1,s2_h4,0.996559,0.945905,10
1,s3_f3,0.999082,0.995375,10
1,s3_h3,0.999082,0.995811,10
1,s3_h4,0.995183,0.868097,10
1,s4_f3,0.999082,0.995375,10
1,s4_h3,0.998165,0.989956,10
1,s4_h4,0.996559,0.99338,10
0.4,s1_f4,0.435107,0.290574,10
0.2,s1_h5,0.274004,0.535602,10
1,s2_f4,0.994494,0.90702,10
1,s2_h5,0.999082,0.995158,10
1,s3_f4,0.997247,0.990473,10
1,s3_h5,0.998165,0.994593,10
1,s4_f4,0.997247,0.961227,10
1,s4_h5,0.999082,0.807908,10
1,s1_f5,1,0.591896,10
1,s2_f5,0.995871,0.99203,10
0,s3_f5,0,0.883099,10
1,s4_f5,1,0.99021,10
0,s1_f1,0,0.549964,11
1,s1_f2,0.998165,0.640557,11
1,s1_h1,0.99633,0.498059,11
1,s1_h2,0.997247,0.294144,11
1,s2_f1,0.997247,0.994786,11
0,s2_f2,0.988071,0.993775,11
1,s2_h1,0.995412,0.99308,11
1,s2_h2,0.997247,0.994529,11
1,s3_f1,0.997247,0.827588,11
1,s3_f2,0.99633,0.97104,11
1,s3_h1,0.999082,0.872861,11
1,s3_h2,0.994494,0.968646,11
1,s4_f1,1,0.997527,11
1,s4_f2,0.998165,0.889864,11
0.4,s4_h1,0.322728,0.908685,11
0,s4_h2,0.261524,0.995859,11
0,s1_f3,0,0.593748,11
1,s1_h3,0.99633,0.445559,11
0,s1_h4,0.261524,0.971685,11
1,s2_f3,0.997247,0.995965,11
1,s2_h3,0.998165,0.997183,11
1,s2_h4,0.997247,0.967141,11
1,s3_f3,1,0.996929,11
1,s3_h3,0.998165,0.997183,11
1,s3_h4,0.994494,0.921376,11
1,s4_f3,1,0.996929,11
0.2,s4_h3,0.261524,0.993397,11
1,s4_h4,0.997247,0.994713,11
1,s1_f4,0.998211,0.351167,11
0.6,s1_h5,0.70027,0.42593,11
1,s2_f4,0.996284,0.943692,11
1,s2_h5,0.999816,0.996803,11
0.4,s3_f4,0.699857,0.993313,11
1,s3_h5,0.997431,0.996091,11
1,s4_f4,0.995458,0.976328,11
1,s4_h5,0.999816,0.888055,11
0.4,s1_f5,0.282377,0.762988,11
1,s2_f5,1,0.99364,11
1,s3_f5,1,0.512873,11
1,s4_f5,1,0.994314,11
1,s1_f1,0.997247,0.319399,12
0,s1_f2,0,0.790479,12
1,s1_h1,0.998348,0.706952,12
0.6,s1_h2,0.697999,0.58891,12
0.2,s2_f1,0.261524,0.995818,12
1,s2_f2,0.99633,0.991384,12
1,s2_h1,0.996697,0.994058,12
1,s2_h2,0.994839,0.995669,12
1,s3_f1,1,0.898715,12
1,s3_f2,0.999082,0.981642,12
0.6,s3_h1,0.49014,0.925778,12
1,s3_h2,0.996903,0.979483,12
1,s4_f1,0.997247,0.998564,12
1,s4_f2,0.995412,0.935268,12
1,s4_h1,0.998348,0.663031,12
1,s4_h2,0.997591,0.688,12
1,s1_f3,0.993577,0.344827,12
1,s1_h3,0.997247,0.676462,12
0.6,s1_h4,0.701921,0.67396,12
1,s2_f3,0.998165,0.996502,12
1,s2_h3,0.997247,0.997594,12
1,s2_h4,0.999725,0.979763,12
1,s3_f3,0.999082,0.998217,12
0,s3_h3,0,0.997594,12
1,s3_h4,0.992017,0.95203,12
1,s4_f3,0.999082,0.998217,12
1,s4_h3,1,0.68657,12
1,s4_h4,0.999725,0.995775,12
0,s1_f4,0.649894,0.622431,12
0.4,s1_h5,0.423545,0.540943,12
1,s2_f4,0.994494,0.96574,12
1,s2_h5,0.999082,0.998067,12
1,s3_f4,0.997247,0.870286,12
1,s3_h5,0.998165,0.996652,12
1,s4_f4,0.997247,0.984348,12
1,s4_h5,0.999082,0.934909,12
1,s1_f5,1,0.561499,12
0,s2_f5,0.261524,0.996306,12
1,s3_f5,1,0.717094,12
1,s4_f5,1,0.996698,12
1,s1_f1,0.995412,0.603577,13
1,s1_f2,1,0.459082,13
0.4,s1_h1,0.1986,0.829116,13
0,s1_h2,0,0.634644,13
1,s2_f1,0.99633,0.687976,13
1,s2_f2,0.991742,0.993457,13
1,s2_h1,1,0.995164,13
1,s2_h2,0.998899,0.995321,13
0,s3_f1,0.0774968,0.941177,13
0,s3_f2,0,0.988954,13
1,s3_h1,1,0.743143,13
1,s3_h2,0.998624,0.986786,13
1,s4_f1,0.999082,0.998012,13
1,s4_f2,1,0.960482,13
1,s4_h1,1,0.803608,13
1,s4_h2,0.999725,0.817792,13
1,s1_f3,0.995412,0.616806,13
0,s1_h3,0.261524,0.810947,13
0.6,s1_h4,0.702105,0.685683,13
1,s2_f3,0.99633,0.997199,13
1,s2_h3,0.999816,0.997449,13
1,s2_h4,0.999816,0.988132,13
1,s3_f3,0.999082,0.99858,13
1,s3_h3,0.999816,0.579367,13
1,s3_h4,0.991925,0.968794,13
0,s4_f3,0,0.99858,13
1,s4_h3,0.999633,0.817971,13
1,s4_h4,0.999816,0.997431,13
1,s1_f4,0.99789,0.633945,13
1,s1_h5,0.998165,0.491726,13
1,s2_f4,0.992384,0.977795,13
1,s2_h5,0.999082,0.998492,13
0.2,s3_f4,0.998532,0.923513,13
0,s3_h5,0.261524,0.997287,13
1,s4_f4,0.999358,0.989756,13
1,s4_h5,0.999082,0.961813,13
0,s1_f5,0,0.745334,13
1,s2_f5,1,0.688259,13
1,s3_f5,1,0.835698,13
1,s4_f5,1,0.998082,13
1,s1_f1,0.995412,0.767848,14
0.4,s1_f2,0.544829,0.685854,14
1,s1_h1,1,0.564781,14
0.4,s1_h2,0.286024,0.368578,14
1,s2_f1,0.99633,0.817249,14
1,s2_f2,0.99633,0.992738,14
1,s2_h1,1,0.997192,14
1,s2_h2,1,0.996821,14
0.4,s3_f1,0.293686,0.579092,14
1,s3_f2,0.999082,0.574349,14
0.2,s3_h1,0.261524,0.850827,14
1,s3_h2,1,0.991749,14
1,s4_f1,0.999082,0.998461,14
1,s4_f2,0.995412,0.97705,14
1,s4_h1,1,0.885942,14
1,s4_h2,1,0.894065,14
0,s1_f3,0,0.775531,14
1,s1_h3,1,0.580609,14
0,s1_h4,0,0.692567,14
1,s2_f3,0.997247,0.996835,14
0.6,s2_h3,0.702472,0.998441,14
1,s2_h4,1,0.99303,14
1,s3_f3,1,0.99879,14
1,s3_h3,1,0.755635,14
1,s3_h4,0.991742,0.978491,14
1,s4_f3,1,0.579939,14
1,s4_h3,1,0.89413,14
1,s4_h4,1,0.998431,14
0.6,s1_f4,0.701371,0.786523,14
1,s1_h5,1,0.704043,14
1,s2_f4,0.991191,0.983911,14
1,s2_h5,0.997247,0.99874,14
1,s3_f4,0.999449,0.954963,14
1,s3_h5,1,0.688829,14
1,s4_f4,0.999449,0.993781,14
0,s4_h5,0,0.977438,14
1,s1_f5,1,0.432863,14
1,s2_f5,1,0.818952,14
0,s3_f5,0.261524,0.904579,14
1,s4_f5,1,0.998886,14
1,s1_f1,0.995504,0.863251,15
0.6,s1_f2,0.656042,0.626731,15
0.2,s1_h1,0.484473,0.74724,15
0,s1_h2,0.261524,0.333969,15
1,s2_f1,0.996513,0.892326,15
1,s2_f2,0.99633,0.994244,15
1,s2_h1,1,0.998369,15
1,s2_h2,1,0.998154,15
0,s3_f1,0.261524,0.459439,15
1,s3_f2,0.999082,0.752412,15
1,s3_h1,1,0.60377,15
1,s3_h2,1,0.995208,15
1,s4_f1,0.998991,0.998721,15
1,s4_f2,0.995412,0.984748,15
1,s4_h1,1,0.933759,15
1,s4_h2,1,0.938476,15
1,s1_f3,0.993577,0.450401,15
1,s1_h3,1,0.756433,15
0,s1_h4,0,0.402218,15
1,s2_f3,0.998165,0.997008,15
1,s2_h3,1,0.87436,15
1,s2_h4,1,0.995952,15
1,s3_f3,0.999082,0.999298,15
0,s3_h3,0,0.858081,15
1,s3_h4,0.991742,0.984046,15
1,s4_f3,0.999082,0.756044,15
1,s4_h3,1,0.938515,15
1,s4_h4,1,0.999089,15
1,s1_f4,0.997867,0.750824,15
0,s1_h5,0,0.828119,15
1,s2_f4,0.992361,0.986963,15
1,s2_h5,1,0.998114,15
0.2,s3_f4,0.47532,0.973614,15
1,s3_h5,0.997247,0.819283,15
1,s4_f4,0.999381,0.996158,15
1,s4_h5,1,0.567661,15
0.2,s1_f5,0.261524,0.670627,15
1,s2_f5,1,0.894854,15
1,s3_f5,1,0.634988,15
1,s4_f5,1,0.999353,15
