SC,SP,Periode,Device_trust,Friendship,Localisation,Reputation,Experiance
h4,h1,3,0.942444,0.5,0.367107,0.5,0.5
h4,f5,3,0.941302,0,0.480404,0.5,0.5
h4,h2,3,0.942333,0,0.261497,0.5,0.5
f1,f5,3,0.941302,0.666667,0.0983332,0.5,0.85
f1,h1,3,0.942444,0,0.750855,0.5,0.7
f1,h2,3,0.942333,0.333333,0.685799,0.5,0.7
h3,h1,3,0.942444,0.5,0.550043,0.5,0.5
h3,h2,3,0.942333,0,0.621867,0.5,0.5
h5,h2,3,0.942333,0.666667,0,0.5,0.5
h1,h3,3,0.940877,0.5,0.550043,0.5,0.5
h1,h3,4,0.966366,0.5,0.550043,0.5,0.7
h4,h1,4,0.966573,0.5,0.367107,0.5,0.5
h3,f2,4,0.966618,0.5,0.851998,0.5,0.7
h3,f3,4,0.965761,0.5,0.805921,0.5,0.5
h3,h4,4,0.965369,1,0.638371,0.5,0.5
h3,f2,5,0.980613,0.5,0.851998,0.5,0.55
h3,f3,5,0.979731,0.5,0.805921,0.5,0.5
h5,f2,5,0.980613,0.333333,0.191639,0.5,0.5
h5,f3,5,0.979731,0.333333,0.517238,0.5,0.5
h5,h2,5,0.979449,0.666667,0,0.5,0.433333
h1,f2,5,0.980613,0.5,0.556362,0.5,0.49
h1,f3,5,0.979731,0.5,0.4744,0.5,0.66
h1,h2,5,0.979449,0.5,0.43937,0.5,0.5
f2,f3,5,0.979731,0.25,0.657919,0.5,0.5
f2,h2,5,0.979449,0.25,0.768221,0.5,0.5
h3,f2,5,0.980613,0.5,0.851998,0.5,0.75
h3,f3,5,0.979731,0.5,0.805921,0.5,0.5
h3,f5,5,0.979658,0,0.225157,0.5,0.5
h3,h1,5,0.979851,0.5,0.550043,0.5,0.7
h2,f1,5,0.980601,0.5,0.685799,0.5,0.5
h2,f2,5,0.980613,0.5,0.768221,0.5,0.5
h2,f3,5,0.979731,0.5,0.428662,0.5,0.5
h2,f5,5,0.979658,0.5,0,0.5,0.5
h2,h1,5,0.979851,0.5,0.43937,0.5,0.7
h3,f2,5,0.980613,0.5,0.851998,0.5,0.75
h3,h1,5,0.979851,0.5,0.550043,0.5,0.7
h3,f3,5,0.979731,0.5,0.805921,0.5,0.5
h3,f5,5,0.979658,0,0.225157,0.5,0.5
h3,f1,5,0.980601,0.5,0.659381,0.5,0.85
h5,f1,5,0.980601,0.333333,0.119574,0.5,0.5
h5,f2,5,0.980613,0.333333,0.191639,0.5,0.5
h5,f3,5,0.979731,0.333333,0.517238,0.5,0.7
h5,f5,5,0.979658,0.333333,0.750669,0.5,0.7
h5,h1,5,0.979851,0.333333,0.228055,0.5,0.5
f2,h2,6,0.987832,0.25,0.768221,0.5,0.7
f1,f3,6,0.987844,0.333333,0.502559,0.5,0.5
f1,h2,6,0.987832,0.333333,0.685799,0.5,0.7
h3,f1,6,0.988679,0.5,0.659381,0.5,0.9
h3,f3,6,0.987844,0.5,0.805921,0.5,0.5
h3,f5,6,0.987801,0,0.225157,0.5,0.5
h3,h2,6,0.987832,0,0.621867,0.5,0.5
h1,f3,6,0.987844,0.5,0.4744,0.5,0.46
h1,f5,6,0.987801,0.5,0.269286,0.5,0.5
h1,h2,6,0.987832,0.5,0.43937,0.5,0.5
h1,h3,6,0.986295,0.5,0.550043,0.5,0.49
f3,f5,6,0.987801,0.333333,0.375065,0.5,0.5
f3,h2,6,0.987832,0.333333,0.428662,0.5,0.5
f3,h3,6,0.986295,0.333333,0.805921,0.5,0.5
h5,f1,6,0.988679,0.333333,0.119574,0.5,0.5
h5,f3,6,0.987844,0.333333,0.517238,0.5,0.7
h5,f5,6,0.987801,0.333333,0.750669,0.5,0.85
h5,h1,6,0.98671,0.333333,0.228055,0.5,0.5
h5,h2,6,0.987832,0.666667,0,0.5,0.433333
h5,h3,6,0.986295,0.666667,0.334537,0.5,0.5
f3,f2,7,0.993385,0.333333,0.657919,0.5,0.5
h5,f2,7,0.993385,0.333333,0.191639,0.5,0.5
h1,h3,7,0.991439,0.5,0.550043,0.5,0.36
h1,h5,7,0.991652,0.5,0.228055,0.5,0.5
h5,h3,7,0.991439,0.666667,0.334537,0.5,0.5
f2,f3,7,0.992555,0.25,0.657919,0.5,0.5
f2,h3,7,0.991439,0.25,0.851998,0.5,0.5
f2,h5,7,0.991652,0.25,0.191639,0.5,0.5
h2,f3,7,0.992555,0.5,0.428662,0.5,0.5
h2,f4,7,0.991736,0,0.0635079,0.5,0.5
h2,f5,7,0.992163,0.5,0,0.5,0.5
h2,h3,7,0.991439,0,0.621867,0.5,0.5
h2,h5,7,0.991652,1,0,0.5,0.5
f2,f3,7,0.992555,0.25,0.657919,0.5,0.7
f2,f4,7,0.991736,0.25,0.292101,0.5,0.5
f2,f5,7,0.992163,0.75,0.0994279,0.5,0.5
f2,h3,7,0.991439,0.25,0.851998,0.5,0.5
f2,h5,7,0.991652,0.25,0.191639,0.5,0.5
h3,f3,7,0.992555,0.5,0.805921,0.5,0.5
h3,f4,7,0.991736,0.5,0.440104,0.5,0.5
h3,f5,7,0.992163,0,0.225157,0.5,0.5
h3,h5,7,0.991652,1,0.334537,0.5,0.5
f4,f3,7,0.992555,1,0.634183,0.5,0.5
f4,f5,7,0.992163,0.5,0.552963,0.5,0.5
f4,h1,7,0.990776,0.5,0.212492,0.5,0.5
f4,h3,7,0.991439,0.5,0.440104,0.5,0.5
f4,h5,7,0.991652,0.5,0.793936,0.5,0.5
h3,f1,8,0.996197,0.5,0.659381,0.5,0.775
h3,f2,8,0.995766,0.5,0.851998,0.587143,0.8125
h3,h4,8,0.99524,1,0.638371,0.5,0.7
f4,f1,8,0.996197,0.5,0.163344,0.5,0.5
f4,f2,8,0.995766,0.5,0.292101,0.587143,0.5
f4,h4,8,0.99524,0.5,0.801733,0.5,0.5
f5,f1,8,0.996197,0.666667,0.0983332,0.5,0.5
f5,f2,8,0.995766,1,0.0994279,0.587143,0.5
f5,h4,8,0.99524,0,0.480404,0.5,0.5
h1,f1,8,0.996197,0,0.750855,0.5,0.5
h1,f2,8,0.995766,0.5,0.556362,0.587143,0.49
h1,h4,8,0.99524,0.5,0.367107,0.5,0.5
f2,f1,8,0.996197,0.5,0.742268,0.5,0.5
f2,h4,8,0.99524,0.25,0.490369,0.5,0.5
h5,f1,8,0.996197,0.333333,0.119574,0.5,0.5
h5,h4,8,0.99524,0.666667,0.664526,0.5,0.5
f4,f1,8,0.996197,0.5,0.163344,0.5,0.5
f4,f2,8,0.995766,0.5,0.292101,0.587143,0.5
f4,f3,8,0.995292,1,0.634183,0.5,0.5
f4,h4,8,0.99524,0.5,0.801733,0.5,0.7
f4,h5,8,0.994286,0.5,0.793936,0.5,0.5
f3,h4,9,0.996851,0.333333,0.83245,0.5,0.5
f2,f3,9,0.996881,0.25,0.657919,0.5,0.85
f2,f5,9,0.996483,0.75,0.0994279,0.5,0.5
f2,h4,9,0.996851,0.25,0.490369,0.5,0.5
h3,f1,9,0.997791,0.5,0.659381,0.5,0.775
h3,f2,9,0.997728,0.5,0.851998,0.587143,0.85
h3,f3,9,0.996881,0.5,0.805921,0.5,0.5
h3,f5,9,0.996483,0,0.225157,0.5,0.5
h3,h4,9,0.996851,1,0.638371,0.5,0.7
f5,f1,9,0.997791,0.666667,0.0983332,0.5,0.5
f5,f2,9,0.997728,1,0.0994279,0.587143,0.7
f5,f3,9,0.996881,0.333333,0.375065,0.5,0.5
f5,h4,9,0.996851,0,0.480404,0.5,0.5
f3,f1,9,0.997791,0.333333,0.502559,0.5,0.5
f3,f2,9,0.997728,0.333333,0.657919,0.587143,0.7
f3,f5,9,0.996483,0.333333,0.375065,0.5,0.5
f3,h4,9,0.996851,0.333333,0.83245,0.5,0.642857
h3,f1,10,0.998717,0.5,0.659381,0.5,0.775
h3,f3,10,0.997804,0.5,0.805921,0.6,0.5
h3,f4,10,0.996906,0.5,0.440104,0.5,0.5
f2,f1,10,0.998717,0.5,0.742268,0.5,0.7
f2,f3,10,0.997804,0.25,0.657919,0.6,0.9
f2,f4,10,0.996906,0.25,0.292101,0.5,0.5
f2,h1,10,0.996444,0.25,0.556362,0.5,0.5
h5,f1,10,0.998717,0.333333,0.119574,0.5,0.5
h5,f3,10,0.997804,0.333333,0.517238,0.6,0.7
h5,f4,10,0.996906,0.333333,0.793936,0.5,0.7
h5,h1,10,0.996444,0.333333,0.228055,0.5,0.5
h3,f1,10,0.998717,0.5,0.659381,0.5,0.775
h3,f3,10,0.997804,0.5,0.805921,0.6,0.5
h3,f4,10,0.996906,0.5,0.440104,0.5,0.5
h3,h1,10,0.996444,0.5,0.550043,0.5,0.7
f5,f1,10,0.998717,0.666667,0.0983332,0.5,0.5
f5,f3,10,0.997804,0.333333,0.375065,0.6,0.5
f5,f4,10,0.996906,0.333333,0.552963,0.5,0.5
f5,h1,10,0.996444,0.333333,0.269286,0.5,0.5
f4,f1,10,0.998717,0.5,0.163344,0.5,0.5
f4,f3,10,0.997804,1,0.634183,0.6,0.7
f4,h1,10,0.996444,0.5,0.212492,0.5,0.5
h5,f1,10,0.998717,0.333333,0.119574,0.5,0.5
h5,f3,10,0.997804,0.333333,0.517238,0.6,0.7
h5,f4,10,0.996906,0.333333,0.793936,0.5,0.85
h5,h1,10,0.996444,0.333333,0.228055,0.5,0.5
h1,f1,10,0.998717,0,0.750855,0.5,0.5
h1,f3,10,0.997804,0.5,0.4744,0.6,0.46
h1,f4,10,0.996906,0.5,0.212492,0.5,0.5
h2,f1,10,0.998717,0.5,0.685799,0.5,0.5
h2,f3,10,0.997804,0.5,0.428662,0.6,0.5
h2,f4,10,0.996906,0,0.0635079,0.5,0.5
h2,h1,10,0.996444,0.5,0.43937,0.5,0.45
f1,f2,11,0.999234,0.666667,0.742268,0.587143,0.5
f1,f5,11,0.998016,0.666667,0.0983332,0.5,0.9
h3,f2,11,0.999234,0.5,0.851998,0.587143,0.875
h3,f5,11,0.998016,0,0.225157,0.5,0.5
h3,f2,11,0.999234,0.5,0.851998,0.587143,0.875
h3,f5,11,0.998016,0,0.225157,0.5,0.5
f2,f5,11,0.998016,0.75,0.0994279,0.5,0.5
f4,f2,11,0.999234,0.5,0.292101,0.587143,0.5
f4,f5,11,0.998016,0.5,0.552963,0.5,0.7
f2,f3,11,0.99834,0.25,0.657919,0.6,0.9
f2,h1,11,0.997286,0.25,0.556362,0.5,0.5
f2,f3,11,0.99834,0.25,0.657919,0.6,0.9
f2,h1,11,0.997286,0.25,0.556362,0.5,0.5
f2,f5,11,0.998016,0.75,0.0994279,0.5,0.7
h3,f2,11,0.999234,0.5,0.851998,0.587143,0.90625
h3,f3,11,0.99834,0.5,0.805921,0.6,0.5
h3,f5,11,0.998016,0,0.225157,0.5,0.5
h3,h1,11,0.997286,0.5,0.550043,0.5,0.85
h2,f2,12,0.999555,0.5,0.768221,0.587143,0.5
h2,f3,12,0.998651,0.5,0.428662,0.6,0.5
h2,f4,12,0.997892,0,0.0635079,0.5,0.5
h2,h5,12,0.997815,1,0,0.5,0.7
h5,f2,12,0.999555,0.333333,0.191639,0.587143,0.62
h5,f3,12,0.998651,0.333333,0.517238,0.6,0.7
h5,f4,12,0.997892,0.333333,0.793936,0.5,0.9
h5,h2,12,0.999556,0.666667,0,0.5,0.433333
h3,f2,12,0.999555,0.5,0.851998,0.587143,0.90625
h3,f3,12,0.998651,0.5,0.805921,0.6,0.5
h3,f4,12,0.997892,0.5,0.440104,0.5,0.5
h3,h2,12,0.999556,0,0.621867,0.5,0.5
h3,h5,12,0.997815,1,0.334537,0.5,0.7
f3,f2,12,0.999555,0.333333,0.657919,0.587143,0.7
f3,f4,12,0.997892,0.666667,0.634183,0.5,0.5
f3,f5,12,0.998271,0.333333,0.375065,0.6,0.5
f3,h2,12,0.999556,0.333333,0.428662,0.5,0.7
f3,h5,12,0.997815,0.333333,0.517238,0.5,0.5
f4,f2,12,0.999555,0.5,0.292101,0.587143,0.5
f4,f3,12,0.998651,1,0.634183,0.6,0.85
f4,f5,12,0.998271,0.5,0.552963,0.6,0.516667
f4,h2,12,0.999556,0,0.0635079,0.5,0.5
f4,h5,12,0.997815,0.5,0.793936,0.5,0.5
f5,f2,12,0.999555,1,0.0994279,0.587143,0.85
f5,f3,12,0.998651,0.333333,0.375065,0.6,0.5
f5,f4,12,0.997892,0.333333,0.552963,0.5,0.7
f5,h2,12,0.999556,0.333333,0,0.5,0.5
f5,h5,12,0.997815,0.333333,0.750669,0.5,0.5
f1,f2,12,0.999555,0.666667,0.742268,0.587143,0.5
f1,f3,12,0.998651,0.333333,0.502559,0.6,0.5
f1,f4,12,0.997892,0.333333,0.163344,0.5,0.5
f1,f5,12,0.998271,0.666667,0.0983332,0.6,0.925
f1,h2,12,0.999556,0.333333,0.685799,0.5,0.85
f1,h5,12,0.997815,0.333333,0.119574,0.5,0.5
h3,f2,12,0.999555,0.5,0.851998,0.587143,0.90625
h3,h5,12,0.997815,1,0.334537,0.5,0.7
h3,f3,12,0.998651,0.5,0.805921,0.6,0.5
h3,f4,12,0.997892,0.5,0.440104,0.5,0.5
h3,h2,12,0.999556,0,0.621867,0.5,0.5
h3,f5,12,0.998271,0,0.225157,0.6,0.5
h5,f2,12,0.999555,0.333333,0.191639,0.587143,0.62
h5,f3,12,0.998651,0.333333,0.517238,0.6,0.7
h5,f4,12,0.997892,0.333333,0.793936,0.5,0.925
h5,f5,12,0.998271,0.333333,0.750669,0.6,0.9
h5,h2,12,0.999556,0.666667,0,0.5,0.433333
f5,h4,13,0.999685,0,0.480404,0.5,0.5
f1,h4,13,0.999685,0.333333,0.350769,0.5,0.5
h5,f1,13,0.998777,0.333333,0.119574,0.6,0.5
h5,f4,13,0.999479,0.333333,0.793936,0.5,0.94
h5,h4,13,0.999685,0.666667,0.664526,0.5,0.7
f4,f1,13,0.998777,0.5,0.163344,0.6,0.5
f4,f3,13,0.998832,1,0.634183,0.6,0.9
f4,h1,13,0.997974,0.5,0.212492,0.5,0.5
f4,h4,13,0.999685,0.5,0.801733,0.5,0.7
h3,f1,13,0.998777,0.5,0.659381,0.6,0.895
h3,f3,13,0.998832,0.5,0.805921,0.6,0.5
h3,f4,13,0.999479,0.5,0.440104,0.5,0.5
h3,h1,13,0.997974,0.5,0.550043,0.5,0.9
h3,h4,13,0.999685,1,0.638371,0.5,0.7
h5,f4,13,0.999479,0.333333,0.793936,0.5,0.94
h5,h4,13,0.999685,0.666667,0.664526,0.5,0.7
h5,f1,13,0.998777,0.333333,0.119574,0.6,0.5
h5,f3,13,0.998832,0.333333,0.517238,0.6,0.7
h5,h1,13,0.997974,0.333333,0.228055,0.5,0.5
h5,f4,13,0.999479,0.333333,0.793936,0.5,0.94
h5,h4,13,0.999685,0.666667,0.664526,0.5,0.7
h5,f3,13,0.998832,0.333333,0.517238,0.6,0.7
h5,h1,13,0.997974,0.333333,0.228055,0.5,0.5
h5,f1,13,0.998777,0.333333,0.119574,0.6,0.5
h3,f1,13,0.998777,0.5,0.659381,0.6,0.895
h3,h1,13,0.997974,0.5,0.550043,0.5,0.9
h3,h4,13,0.999685,1,0.638371,0.5,0.7
h3,f3,13,0.998832,0.5,0.805921,0.6,0.5
h3,f4,13,0.999479,0.5,0.440104,0.5,0.5
h3,h2,13,0.999742,0,0.621867,0.5,0.7
f4,f3,14,0.998937,1,0.634183,0.6,0.925
h1,f3,14,0.998937,0.5,0.4744,0.6,0.7
h1,f5,14,0.999723,0.5,0.269286,0.6,0.5
h1,f3,14,0.998937,0.5,0.4744,0.6,0.7
h1,f5,14,0.999723,0.5,0.269286,0.6,0.5
h3,f3,14,0.998937,0.5,0.805921,0.6,0.5
h3,f5,14,0.999723,0,0.225157,0.6,0.5
f2,f3,14,0.998937,0.25,0.657919,0.6,0.94
f2,f5,14,0.999723,0.75,0.0994279,0.6,0.7
f2,h1,14,0.998228,0.25,0.556362,0.5,0.5
h3,f3,14,0.998937,0.5,0.805921,0.6,0.5
h3,f5,14,0.999723,0,0.225157,0.6,0.5
h3,h1,14,0.998228,0.5,0.550043,0.5,0.9
f3,h3,15,0.998012,0.333333,0.805921,0.5,0.5
f3,h3,15,0.998012,0.333333,0.805921,0.5,0.5
h1,f3,15,0.999137,0.5,0.4744,0.64,0.352
h3,f3,15,0.999137,0.5,0.805921,0.64,0.7
h3,f3,15,0.999137,0.5,0.805921,0.64,0.7
h3,f2,15,0.999913,0.5,0.851998,0.634857,0.916667
f3,f2,15,0.999913,0.333333,0.657919,0.634857,0.85
h5,f2,15,0.999913,0.333333,0.191639,0.634857,0.62
h5,f3,15,0.999137,0.333333,0.517238,0.64,0.7
h5,f4,15,0.999824,0.333333,0.793936,0.6,0.957143
h5,f4,15,0.999824,0.333333,0.793936,0.6,0.957143
h5,f3,15,0.999137,0.333333,0.517238,0.64,0.7
h5,f2,15,0.999913,0.333333,0.191639,0.634857,0.62
f1,f2,15,0.999913,0.666667,0.742268,0.634857,0.5
f1,f3,15,0.999137,0.333333,0.502559,0.64,0.5
f2,f5,16,0.963363,0.75,0.0994279,0.6,0.7
h1,f5,16,0.963363,0.5,0.269286,0.6,0.5
f2,f5,16,0.963363,0.75,0.0994279,0.6,0.7
h5,f5,16,0.963363,0.333333,0.750669,0.6,0.9
h5,f5,16,0.963363,0.333333,0.750669,0.6,0.9
h5,f1,16,0.997348,0.333333,0.119574,0.6,0.5
h5,f2,16,0.999949,0.333333,0.191639,0.634857,0.62
h5,h1,16,0.999606,0.333333,0.228055,0.525,0.5
f4,f1,16,0.997348,0.5,0.163344,0.6,0.5
f4,f2,16,0.999949,0.5,0.292101,0.634857,0.5
f4,f5,16,0.963363,0.5,0.552963,0.6,0.516667
f4,h1,16,0.999606,0.5,0.212492,0.525,0.5
h1,f1,16,0.997348,0,0.750855,0.6,0.5
h1,f2,16,0.999949,0.5,0.556362,0.634857,0.72
h1,f5,16,0.963363,0.5,0.269286,0.6,0.34
f1,f5,16,0.963363,0.666667,0.0983332,0.6,0.94
f1,h1,16,0.999606,0,0.750855,0.525,0.7
f1,f5,16,0.963363,0.666667,0.0983332,0.6,0.94
f1,h1,16,0.999606,0,0.750855,0.525,0.7
h1,f1,16,0.997348,0,0.750855,0.6,0.5
h1,f5,16,0.963363,0.5,0.269286,0.6,0.34
h1,h2,16,0.999877,0.5,0.43937,0.5,0.5
h3,f2,17,0.999971,0.5,0.851998,0.634857,0.925
h3,f3,17,0.99977,0.5,0.805921,0.64,0.85
h3,h5,17,0.99846,1,0.334537,0.5,0.7
f3,f2,17,0.999971,0.333333,0.657919,0.634857,0.9
f3,h5,17,0.99846,0.333333,0.517238,0.5,0.5
h5,f2,17,0.999971,0.333333,0.191639,0.634857,0.79
h5,f3,17,0.99977,0.333333,0.517238,0.64,0.7
h5,f5,17,0.97797,0.333333,0.750669,0.6,0.925
f2,f1,17,0.998777,0.5,0.742268,0.6,0.85
f2,f3,17,0.99977,0.25,0.657919,0.64,0.95
f2,f5,17,0.97797,0.75,0.0994279,0.6,0.9
f2,h5,17,0.99846,0.25,0.191639,0.5,0.5
h3,f2,17,0.999971,0.5,0.851998,0.634857,0.925
h3,f3,17,0.99977,0.5,0.805921,0.64,0.85
h3,h5,17,0.99846,1,0.334537,0.5,0.7
h3,f1,17,0.998777,0.5,0.659381,0.6,0.925
h3,f5,17,0.97797,0,0.225157,0.6,0.5
h5,f5,17,0.97797,0.333333,0.750669,0.6,0.925
h5,f2,17,0.999971,0.333333,0.191639,0.634857,0.79
h5,f3,17,0.99977,0.333333,0.517238,0.64,0.7
h5,f1,17,0.998777,0.333333,0.119574,0.6,0.5
f4,f1,17,0.998777,0.5,0.163344,0.6,0.7
f4,f2,17,0.999971,0.5,0.292101,0.634857,0.5
f4,f3,17,0.99977,1,0.634183,0.64,0.94
f4,f5,17,0.97797,0.5,0.552963,0.6,0.516667
f4,h5,17,0.99846,0.5,0.793936,0.5,0.5
f4,f3,17,0.99977,1,0.634183,0.64,0.94
f4,f1,17,0.998777,0.5,0.163344,0.6,0.7
f4,h5,17,0.99846,0.5,0.793936,0.5,0.5
f4,f5,17,0.97797,0.5,0.552963,0.6,0.516667
f4,f2,17,0.999971,0.5,0.292101,0.634857,0.5
h1,f1,18,0.999641,0,0.750855,0.6,0.5
f3,f1,18,0.999641,0.333333,0.502559,0.6,0.5
h3,f1,18,0.999641,0.5,0.659381,0.6,0.925
h3,f1,18,0.999641,0.5,0.659381,0.6,0.925
h3,f5,18,0.986629,0,0.225157,0.6,0.5
f2,f1,18,0.999641,0.5,0.742268,0.6,0.85
f2,f5,18,0.986629,0.75,0.0994279,0.6,0.9
h3,f5,18,0.986629,0,0.225157,0.6,0.5
h3,f1,18,0.999641,0.5,0.659381,0.6,0.941667
h5,f1,18,0.999641,0.333333,0.119574,0.6,0.5
h5,f3,18,0.999866,0.333333,0.517238,0.64,0.7
h5,f5,18,0.986629,0.333333,0.750669,0.6,0.95
h5,h2,18,0.999958,0.666667,0,0.6,0.433333
h5,f5,18,0.986629,0.333333,0.750669,0.6,0.95
h5,f3,18,0.999866,0.333333,0.517238,0.64,0.7
h5,f1,18,0.999641,0.333333,0.119574,0.6,0.5
h5,h2,18,0.999958,0.666667,0,0.6,0.433333
f4,f1,18,0.999641,0.5,0.163344,0.6,0.85
f4,f3,18,0.999866,1,0.634183,0.64,0.95
f4,f5,18,0.986629,0.5,0.552963,0.6,0.516667
f4,h2,18,0.999958,0,0.0635079,0.6,0.5
f5,f1,18,0.999641,0.666667,0.0983332,0.6,0.5
f5,f3,18,0.999866,0.333333,0.375065,0.64,0.5
f5,h2,18,0.999958,0.333333,0,0.6,0.5
f4,h4,19,0.999988,0.5,0.801733,0.5,0.7
h2,f4,19,0.999954,0,0.0635079,0.6,0.5
h2,h3,19,0.997258,0,0.621867,0.5,0.5
h2,h4,19,0.999988,0,0.261497,0.5,0.5
f2,f4,19,0.999954,0.25,0.292101,0.6,0.5
f2,h3,19,0.997258,0.25,0.851998,0.5,0.5
f2,h4,19,0.999988,0.25,0.490369,0.5,0.5
h3,f3,19,0.999922,0.5,0.805921,0.64,0.85
h3,f4,19,0.999954,0.5,0.440104,0.6,0.5
h3,h4,19,0.999988,1,0.638371,0.5,0.7
h2,h3,19,0.997258,0,0.621867,0.5,0.5
h2,h4,19,0.999988,0,0.261497,0.5,0.5
h2,f4,19,0.999954,0,0.0635079,0.6,0.5
h2,f3,19,0.999922,0.5,0.428662,0.64,0.5
h5,f3,19,0.999922,0.333333,0.517238,0.64,0.7
h5,f4,19,0.999954,0.333333,0.793936,0.6,0.966667
h5,h2,19,0.999976,0.666667,0,0.6,0.433333
h5,h3,19,0.997258,0.666667,0.334537,0.5,0.7
h5,h4,19,0.999988,0.666667,0.664526,0.5,0.85
h1,f3,20,0.999955,0.5,0.4744,0.64,0.352
f4,f3,20,0.999955,1,0.634183,0.64,0.957143
f4,h4,20,0.999993,0.5,0.801733,0.6,0.85
f5,f3,20,0.999955,0.333333,0.375065,0.64,0.5
f5,f4,20,0.998502,0.333333,0.552963,0.6,0.7
f5,h4,20,0.999993,0,0.480404,0.6,0.5
f2,f3,20,0.999955,0.25,0.657919,0.64,0.957143
f2,f4,20,0.998502,0.25,0.292101,0.6,0.7
f2,h4,20,0.999993,0.25,0.490369,0.6,0.5
f2,h5,20,0.997851,0.25,0.191639,0.5,0.5
h5,f2,20,0.999994,0.333333,0.191639,0.634857,0.79
h5,f4,20,0.998502,0.333333,0.793936,0.6,0.97
h5,h4,20,0.999993,0.666667,0.664526,0.6,0.85
h2,f2,20,0.999994,0.5,0.768221,0.634857,0.5
h2,f4,20,0.998502,0,0.0635079,0.6,0.5
h2,h4,20,0.999993,0,0.261497,0.6,0.5
h2,h5,20,0.997851,1,0,0.5,0.85
f4,f2,20,0.999994,0.5,0.292101,0.634857,0.5
f4,h1,20,0.999617,0.5,0.212492,0.525,0.5
f4,h2,20,0.999986,0,0.0635079,0.6,0.5
f4,h4,20,0.999993,0.5,0.801733,0.6,0.85
f4,h5,20,0.997851,0.5,0.793936,0.5,0.5
f2,f4,21,0.974573,0.25,0.292101,0.6,0.7
h5,f4,21,0.974573,0.333333,0.793936,0.6,0.972727
h3,f4,21,0.974573,0.5,0.440104,0.6,0.5
h3,h2,21,0.999992,0,0.621867,0.6,0.7
h5,f4,21,0.974573,0.333333,0.793936,0.6,0.972727
h5,h2,21,0.999992,0.666667,0,0.6,0.433333
f4,h2,21,0.999992,0,0.0635079,0.6,0.5
h1,f3,21,0.999974,0.5,0.4744,0.664,0.352
h1,f4,21,0.974573,0.5,0.212492,0.6,0.5
